day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,mid,BB_upper,BB_lower,BB_mid,micro_price,total_volume,cum_vwap,EMA_12,EMA_26,bid_vol_total,ask_vol_total,vol_imbalance,mid_return
-2,86000,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.01119611868,10000.000076307613,10000.005891916608,32.0,32.0,0.0,0.0
-2,86100,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.011180471443,10000.000064567981,10000.00545547834,35.0,35.0,0.0,0.0
-2,86200,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.011165906764,10000.000054634445,10000.005051368833,42.0,42.0,0.0,0.0
-2,86300,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,26,10000.011152416357,10000.000046229146,10000.004677193363,41.0,41.0,0.0,0.0
-2,86400,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.011141026831,10000.00003911697,10000.004330734595,41.0,41.0,0.0,0.0
-2,86500,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.011129660545,10000.000033098975,10000.00400993944,32.0,32.0,0.0,0.0
-2,86600,EMERALDS,9992,10,9990,22,,,10008,10,10010,22,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.011119347664,10000.000028006825,10000.003712906888,32.0,32.0,0.0,0.0
-2,86700,EMERALDS,9992,14,9990,21,,,10008,14,10010,21,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.0111049417,10000.000023698083,10000.003437876749,35.0,35.0,0.0,0.0
-2,86800,EMERALDS,9992,15,9990,23,,,10008,15,10010,23,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.011089548101,10000.000020052224,10000.00318321921,38.0,38.0,0.0,0.0
-2,86900,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.011075219198,10000.000016967268,10000.002947425195,36.0,36.0,0.0,0.0
-2,87000,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.011059907834,10000.00001435692,10000.002729097403,37.0,37.0,0.0,0.0
-2,87100,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.011047689191,10000.000012148163,10000.00252694204,35.0,35.0,0.0,0.0
-2,87200,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.011032453802,10000.000010279215,10000.002339761148,35.0,35.0,0.0,0.0
-2,87300,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.011021307862,10000.000008697796,10000.002166445507,41.0,41.0,0.0,0.0
-2,87400,EMERALDS,9992,12,9990,28,,,10008,12,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.011009174312,10000.000007359673,10000.002005968063,40.0,40.0,0.0,0.0
-2,87500,EMERALDS,9992,14,9990,22,,,10008,14,10010,22,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.010995052227,10000.000006227416,10000.001857377836,36.0,36.0,0.0,0.0
-2,87600,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,26,10000.010981971263,10000.000005269352,10000.001719794293,41.0,41.0,0.0,0.0
-2,87700,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.010969924124,10000.000004458683,10000.001592402123,32.0,32.0,0.0,0.0
-2,87800,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.010955902493,10000.000003772731,10000.00147444641,34.0,34.0,0.0,0.0
-2,87900,EMERALDS,9992,14,9990,25,,,10008,14,10010,25,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,28,10000.010941916658,10000.000003192312,10000.001365228158,39.0,39.0,0.0,0.0
-2,88000,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.01092995719,10000.000002701187,10000.001264100147,37.0,37.0,0.0,0.0
-2,88100,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.01092001092,10000.00000228562,10000.001170463098,38.0,38.0,0.0,0.0
-2,88200,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.01090909091,10000.000001933986,10000.001083762128,37.0,37.0,0.0,0.0
-2,88300,EMERALDS,9992,11,9990,24,,,10008,11,10010,24,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.010898192717,10000.00000163645,10000.001003483452,35.0,35.0,0.0,0.0
-2,88400,EMERALDS,9992,10,9990,28,,,10008,10,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.010888304147,10000.00000138469,10000.000929151345,38.0,38.0,0.0,0.0
-2,88500,EMERALDS,9992,12,9990,20,,,10008,12,10010,20,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.010876461525,10000.00000117166,10000.000860325319,32.0,32.0,0.0,0.0
-2,88600,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.010864644635,10000.000000991406,10000.000796597518,37.0,37.0,0.0,0.0
-2,88700,EMERALDS,9992,11,9990,28,,,10008,11,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.010853835021,10000.000000838882,10000.000737590295,39.0,39.0,0.0,0.0
-2,88800,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.010844026749,10000.000000709822,10000.000682953976,39.0,39.0,0.0,0.0
-2,88900,EMERALDS,9992,15,9990,27,,,10008,15,10010,27,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.010829347531,10000.00000060062,10000.000632364792,42.0,42.0,0.0,0.0
-2,89000,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,20,10000.010819583445,10000.000000508217,10000.000585522956,33.0,33.0,0.0,0.0
-2,89100,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,22,10000.010808863268,10000.00000043003,10000.000542150885,38.0,38.0,0.0,0.0
-2,89200,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,30,10000.010794279033,10000.00000036387,10000.00050199156,43.0,43.0,0.0,0.0
-2,89300,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0,16,10000.0,10000.0,10000.0,10000.0,10000.0,24,10000.010782639949,10000.000000307891,10000.000464807,37.0,37.0,0.0,0.0
-2,89400,EMERALDS,10000,9,9992,10,9990.0,22.0,10008,10,10010,22,,,10004.0,0.0,8,10004.0,10001.211370849898,9998.948629150102,10000.08,10003.78947368421,19,10000.014185033891,10000.615384875908,10000.296726673148,41.0,32.0,0.1232876712328767,0.00039999999999995595
-2,89500,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,24,10000.014169768172,10000.520710279614,10000.274746919582,38.0,38.0,0.0,-0.0003998400639744215
-2,89600,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,28,10000.014151999641,10000.440601005826,10000.25439529591,40.0,40.0,0.0,0.0
-2,89700,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,30,10000.014133011315,10000.3728162357,10000.235551199916,43.0,43.0,0.0,0.0
-2,89800,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,22,10000.014119118896,10000.315459891746,10000.218102962885,38.0,38.0,0.0,0.0
-2,89900,EMERALDS,9992,13,9990,26,,,10008,13,10010,26,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,26,10000.014102735753,10000.26692760071,10000.201947187856,39.0,39.0,0.0,0.0
-2,90000,EMERALDS,9992,14,9990,24,,,10008,14,10010,24,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,28,10000.014085134833,10000.225861815985,10000.186988136904,38.0,38.0,0.0,0.0
-2,90100,EMERALDS,9992,13,9990,27,,,10008,13,10010,27,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,26,10000.014068830416,10000.191113844296,10000.1731371638,40.0,40.0,0.0,0.0
-2,90200,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,26,10000.014052563703,10000.161711714403,10000.160312188704,34.0,34.0,0.0,0.0
-2,90300,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,26,10000.014036334562,10000.13683298911,10000.148437211763,36.0,36.0,0.0,0.0
-2,90400,EMERALDS,9992,15,9990,25,,,10008,15,10010,25,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,30,10000.014017655149,10000.115781760016,10000.137441862744,40.0,40.0,0.0,0.0
-2,90500,EMERALDS,9992,15,9990,24,,,10008,15,10010,24,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,30,10000.013999025385,10000.097969181552,10000.127260984022,39.0,39.0,0.0,0.0
-2,90600,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,26,10000.013982919598,10000.082896999775,10000.117834244464,38.0,38.0,0.0,0.0
-2,90700,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0,16,10000.0,10001.211370849898,9998.948629150102,10000.08,10000.0,28,10000.0139656163,10000.070143615194,10000.10910578191,41.0,41.0,0.0,0.0
-2,90800,EMERALDS,10000,8,9992,13,9990.0,25.0,10008,13,10010,25,,,10004.0,0.0,8,10004.0,10001.743589309777,9998.576410690222,10000.16,10003.047619047618,21,10000.017661603673,10000.674736905165,10000.397320168435,46.0,38.0,0.09523809523809523,0.00039999999999995595
-2,90900,EMERALDS,9992,14,9990,26,,,10008,14,10010,26,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,28,10000.017639795378,10000.570931227447,10000.367889044846,40.0,40.0,0.0,-0.0003998400639744215
-2,91000,EMERALDS,9992,12,9990,30,,,10008,12,10010,30,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017621145375,10000.483095653994,10000.340638004487,42.0,42.0,0.0,0.0
-2,91100,EMERALDS,9992,11,9990,21,,,10008,11,10010,21,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,22,10000.017604084147,10000.408773245686,10000.31540555971,32.0,32.0,0.0,0.0
-2,91200,EMERALDS,9992,11,9990,26,,,10008,11,10010,26,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,22,10000.017587055927,10000.345885054043,10000.292042184916,37.0,37.0,0.0,0.0
-2,91300,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,28,10000.017565431232,10000.292671968806,10000.270409430477,41.0,41.0,0.0,0.0
-2,91400,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.01754693806,10000.247645512067,10000.250379102294,34.0,34.0,0.0,0.0
-2,91500,EMERALDS,9992,10,9990,26,,,10008,10,10010,26,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,20,10000.017531556803,10000.209546202517,10000.231832502124,36.0,36.0,0.0,0.0
-2,91600,EMERALDS,9992,12,9990,29,,,10008,12,10010,29,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017513134851,10000.177308325206,10000.21465972419,41.0,41.0,0.0,0.0
-2,91700,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,30,10000.017490161785,10000.15003012133,10000.198759003879,36.0,36.0,0.0,0.0
-2,91800,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,20,10000.01747487986,10000.126948564202,10000.184036114702,34.0,34.0,0.0,0.0
-2,91900,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017456576765,10000.107418015863,10000.170403809909,34.0,34.0,0.0,0.0
-2,92000,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,26,10000.01743679163,10000.090892167269,10000.157781305472,41.0,41.0,0.0,0.0
-2,92100,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,26,10000.017417051293,10000.07690875692,10000.146093801362,34.0,34.0,0.0,0.0
-2,92200,EMERALDS,9992,12,9990,28,,,10008,12,10010,28,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017398869073,10000.06507664047,10000.135272038298,40.0,40.0,0.0,0.0
-2,92300,EMERALDS,9992,14,9990,27,,,10008,14,10010,27,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,28,10000.017377704406,10000.055064849628,10000.125251887313,41.0,41.0,0.0,0.0
-2,92400,EMERALDS,9992,12,9990,25,,,10008,12,10010,25,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.0173596042,10000.0465933343,10000.115973969734,37.0,37.0,0.0,0.0
-2,92500,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017341541663,10000.039425129024,10000.107383305309,38.0,38.0,0.0,0.0
-2,92600,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017323516673,10000.033359724559,10000.099428986397,34.0,34.0,0.0,0.0
-2,92700,EMERALDS,9992,13,9990,20,,,10008,13,10010,20,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,26,10000.017304031839,10000.028227459243,10000.092063876295,33.0,33.0,0.0,0.0
-2,92800,EMERALDS,9992,12,9990,22,,,10008,12,10010,22,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,24,10000.017286084701,10000.023884773205,10000.085244329903,34.0,34.0,0.0,0.0
-2,92900,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,26,10000.017266683933,10000.020210192712,10000.078929935094,34.0,34.0,0.0,0.0
-2,93000,EMERALDS,9992,10,9990,20,,,10008,10,10010,20,,,10000.0,0.0,16,10000.0,10001.743589309777,9998.576410690222,10000.16,10000.0,20,10000.017251789874,10000.017100932295,10000.073083273235,30.0,30.0,0.0,0.0
-2,93100,EMERALDS,10000,8,9992,10,9990.0,20.0,10008,10,10010,20,,,10004.0,0.0,8,10004.0,10002.159183499856,9998.320816500143,10000.24,10003.555555555555,18,10000.020341320462,10000.629854635019,10000.363965993736,38.0,30.0,0.11764705882352941,0.00039999999999995595
-2,93200,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0,16,10000.0,10002.159183499856,9998.320816500143,10000.24,10000.0,28,10000.020316804408,10000.532953921938,10000.337005549756,42.0,42.0,0.0,-0.0003998400639744215
-2,93300,EMERALDS,9992,13,9990,24,,,10000,8,10008,13,10010.0,24.0,9996.0,0.0,8,9996.0,10002.422741699796,9997.897258300203,10000.16,9996.952380952382,21,10000.016686019007,9999.835576395486,10000.015745879404,37.0,45.0,-0.0975609756097561,-0.00039999999999995595
-2,93400,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,26,10000.016667382619,9999.860872334642,10000.014579517967,37.0,37.0,0.0,0.0004001600640255454
-2,93500,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,30,10000.016645930757,9999.882276590852,10000.013499553674,43.0,43.0,0.0,0.0
-2,93600,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,22,10000.016630234451,9999.900387884567,10000.012499586735,41.0,41.0,0.0,0.0
-2,93700,EMERALDS,9992,10,9990,29,,,10008,10,10010,29,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,20,10000.01661599075,9999.915712825403,10000.011573691421,39.0,39.0,0.0,0.0
-2,93800,EMERALDS,9992,13,9990,26,,,10008,13,10010,26,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,26,10000.016597510374,9999.928680083032,10000.010716380946,39.0,39.0,0.0,0.0
-2,93900,EMERALDS,9992,15,9990,28,,,10008,15,10010,28,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,30,10000.016576237878,9999.93965237795,10000.00992257495,43.0,43.0,0.0,0.0
-2,94000,EMERALDS,9992,13,9990,28,,,10008,13,10010,28,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,26,10000.016557845773,9999.948936627497,10000.0091875694,41.0,41.0,0.0,0.0
-2,94100,EMERALDS,9992,14,9990,28,,,10008,14,10010,28,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,28,10000.016538084481,9999.95679253096,10000.008507008703,42.0,42.0,0.0,0.0
-2,94200,EMERALDS,9992,13,9990,24,,,10008,13,10010,24,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,26,10000.016519776898,9999.96343983389,10000.00787685991,37.0,37.0,0.0,0.0
-2,94300,EMERALDS,9992,15,9990,22,,,10008,15,10010,22,,,10000.0,0.0,16,10000.0,10002.422741699796,9997.897258300203,10000.16,10000.0,30,10000.016498703066,9999.96906447483,10000.007293388806,37.0,37.0,0.0,0.0
-2,94400,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,28,10000.016479082607,9999.973823786395,10000.006753137783,37.0,37.0,0.0,0.0
-2,94500,EMERALDS,9992,13,9990,23,,,10008,13,10010,23,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,26,10000.01646090535,9999.97785089618,10000.006252905354,36.0,36.0,0.0,0.0
-2,94600,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,22,10000.016445555886,9999.981258450614,10000.00578972718,41.0,41.0,0.0,0.0
-2,94700,EMERALDS,9992,15,9990,20,,,10008,15,10010,20,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,30,10000.016424670872,9999.984141765904,10000.0053608585,35.0,35.0,0.0,0.0
-2,94800,EMERALDS,9992,11,9990,25,,,10008,11,10010,25,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,22,10000.016409388878,9999.986581494228,10000.00496375787,36.0,36.0,0.0,0.0
-2,94900,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,20,10000.016395520812,9999.988645879732,10000.004596072102,40.0,40.0,0.0,0.0
-2,95000,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,20,10000.016381676167,9999.990392667465,10000.004255622316,31.0,31.0,0.0,0.0
-2,95100,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,24,10000.016365093425,9999.991870718624,10000.003940391034,35.0,35.0,0.0,0.0
-2,95200,EMERALDS,9992,10,9990,23,,,10008,10,10010,23,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,20,10000.016351300097,9999.993121377298,10000.003648510217,33.0,33.0,0.0,0.0
-2,95300,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,28,10000.016332028456,9999.994179626945,10000.003378250201,44.0,44.0,0.0,0.0
-2,95400,EMERALDS,9992,14,9990,23,,,10008,14,10010,23,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,28,10000.016312802187,9999.995075068953,10000.003128009446,37.0,37.0,0.0,0.0
-2,95500,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,26,10000.016294989711,9999.995832750652,10000.002896305043,34.0,34.0,0.0,0.0
-2,95600,EMERALDS,9992,15,9990,21,,,10008,15,10010,21,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,30,10000.016274485131,9999.996473865936,10000.002681763928,36.0,36.0,0.0,0.0
-2,95700,EMERALDS,9992,11,9990,30,,,10008,11,10010,30,,,10000.0,0.0,16,10000.0,10002.052877314472,9998.107122685527,10000.08,10000.0,22,10000.016259481205,9999.9970163481,10000.002483114748,41.0,41.0,0.0,0.0
-2,95800,EMERALDS,9992,13,9990,25,,,10008,13,10010,25,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,26,10000.016241784922,9999.997475371469,10000.002299180322,38.0,38.0,0.0,0.0
-2,95900,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,20,10000.016228198587,9999.997863775858,10000.002128870668,34.0,34.0,0.0,0.0
-2,96000,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,20,10000.016214634961,9999.998192425726,10000.001971176545,31.0,31.0,0.0,0.0
-2,96100,EMERALDS,9992,10,9990,30,,,10008,10,10010,30,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,20,10000.016201093991,9999.998470514076,10000.001825163468,40.0,40.0,0.0,0.0
-2,96200,EMERALDS,9992,11,9990,27,,,10008,11,10010,27,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,22,10000.016186225022,9999.998705819602,10000.001689966175,38.0,38.0,0.0,0.0
-2,96300,EMERALDS,9992,10,9990,24,,,10008,10,10010,24,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,20,10000.01617273144,9999.99890492428,10000.001564783495,34.0,34.0,0.0,0.0
-2,96400,EMERALDS,9992,12,9990,26,,,10008,12,10010,26,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,24,10000.01615656881,9999.999073397466,10000.001448873607,38.0,38.0,0.0,0.0
-2,96500,EMERALDS,9992,10,9990,21,,,10008,10,10010,21,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,20,10000.01614312461,9999.999215951702,10000.001341549636,31.0,31.0,0.0,0.0
-2,96600,EMERALDS,9992,13,9990,29,,,10008,13,10010,29,,,10000.0,0.0,16,10000.0,10001.616244071283,9998.383755928717,10000.0,10000.0,26,10000.016125680562,9999.999336574518,10000.00124217559,42.0,42.0,0.0,0.0
-2,96700,EMERALDS,9992,14,9990,23,,,10000,7,10008,14,10010.0,23.0,9996.0,0.0,8,9996.0,10001.892877314473,9997.947122685528,9999.92,9997.333333333334,21,10000.012623536251,9999.384054024593,9999.704853866286,37.0,44.0,-0.08641975308641975,-0.00039999999999995595
-2,96800,EMERALDS,9992,10,9990,25,,,10008,10,10010,25,,,10000.0,0.0,16,10000.0,10001.892877314473,9997.947122685528,9999.92,10000.0,20,10000.012613061157,9999.478814943886,9999.726716542857,35.0,35.0,0.0,0.0004001600640255454
-2,96900,EMERALDS,9992,13,9990,21,,,10008,13,10010,21,,,10000.0,0.0,16,10000.0,10001.892877314473,9997.947122685528,9999.92,10000.0,26,10000.012599469495,9999.558997260212,9999.746959761904,34.0,34.0,0.0,0.0
-2,97000,EMERALDS,9992,12,9990,23,,,10008,12,10010,23,,,10000.0,0.0,16,10000.0,10001.892877314473,9997.947122685528,9999.92,10000.0,24,10000.01258694932,9999.626843835564,9999.765703483245,35.0,35.0,0.0,0.0
-2,97100,EMERALDS,9992,14,9990,20,,,10008,14,10010,20,,,10000.0,0.0,16,10000.0,10001.892877314473,9997.947122685528,9999.92,10000.0,28,10000.012572373862,9999.684252476247,9999.783058780782,34.0,34.0,0.0,0.0
-2,97200,EMERALDS,9992,14,9990,22,,,10000,9,10008,14,10010.0,22.0,9996.0,0.0,8,9996.0,10002.102741699799,9997.577258300202,9999.84,9996.869565217392,23,10000.008759244722,9999.117444402978,9999.502832204427,36.0,45.0,-0.1111111111111111,-0.00039999999999995595
-2,97300,EMERALDS,9992,14,9990,30,,,10008,14,10010,30,,,10000.0,0.0,16,10000.0,10002.102741699799,9997.577258300202,9999.84,10000.0,28,10000.008749123024,9999.253222187135,9999.539659448543,44.0,44.0,0.0,0.0004001600640255454
